Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,241,3489,196,31,1,196.0,26.0,241.0,3491.0,0.0,0.0,0.0,0.0,
000,437,3489,74,35,1,59.0,18.0,452.0,3497.0,0.0,0.0,0.0,0.0,
001,241,3491,196,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,452,3497,59,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,107,3524,145,200,1,53.0,200.0,153.0,3524.0,0.0,0.0,0.0,0.0,
006,153,3524,53,200,1,53.0,200.0,153.0,3524.0,0.0,0.0,0.0,0.0,
007,153,3524,53,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,262,3524,248,200,1,248.0,200.0,262.0,3524.0,0.0,0.0,0.0,0.0,
010,262,3524,248,200,1,248.0,200.0,262.0,3524.0,0.0,0.0,0.0,0.0,
011,262,3524,248,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,520,3524,145,200,1,89.0,200.0,548.0,3524.0,0.0,0.0,0.0,0.0,
014,548,3524,89,200,1,89.0,200.0,548.0,3524.0,0.0,0.0,0.0,0.0,
015,548,3524,89,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,705,3524,85,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,830,3524,208,200,1,208.0,200.0,830.0,3524.0,0.0,0.0,0.0,0.0,
019,830,3524,208,200,1,208.0,200.0,830.0,3524.0,0.0,0.0,0.0,0.0,
020,830,3524,208,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,1048,3524,145,200,1,86.0,200.0,1078.0,3524.0,0.0,0.0,0.0,0.0,
023,1078,3524,86,200,1,86.0,200.0,1078.0,3524.0,0.0,0.0,0.0,0.0,
024,1078,3524,86,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
026,1203,3524,145,200,1,115.0,200.0,1218.0,3524.0,0.0,0.0,0.0,0.0,
027,1218,3524,115,200,1,115.0,200.0,1218.0,3524.0,0.0,0.0,0.0,0.0,
028,1218,3524,115,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
030,1361,3524,145,200,1,117.0,200.0,1375.0,3524.0,0.0,0.0,0.0,0.0,
031,1375,3524,117,200,1,117.0,200.0,1375.0,3524.0,0.0,0.0,0.0,0.0,
032,1375,3524,117,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
034,1516,3524,145,200,1,60.0,200.0,1559.0,3524.0,0.0,0.0,0.0,0.0,
034,1520,3686,137,31,1,136.0,29.0,1521.0,3687.0,0.0,0.0,0.0,0.0,
035,1559,3524,60,200,1,60.0,200.0,1559.0,3524.0,0.0,0.0,0.0,0.0,
036,1559,3524,60,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
038,0,2674,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
