Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,461,37,59,40,2,17.0,25.5,470.5,37.0,2.8284271247461903,2.1213203435596424,13.435028842544403,0.0,
001,461,37,19,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,480,37,15,24,1,15.0,10.0,483.0,50.0,0.0,0.0,0.0,0.0,
003,483,50,15,10,1,7.0,7.0,485.0,47.0,0.0,0.0,0.0,0.0,
004,441,75,218,196,5,218.0,31.0,441.0,158.0,0.0,0.0,0.0,49.01530373260988,
004,659,75,221,387,5,44.0,1260.4,836.0,163.0,98.38699100999075,54.77955823115042,98.38699100999075,66.0,
004,880,75,220,1310,3,187.66666666666666,83.33333333333333,904.3333333333334,140.66666666666666,0.5773502691896258,89.4725283723073,0.5773502691896257,38.07011076071796,
005,441,96,218,31,2,41.0,15.0,475.5,104.5,53.74011537017761,9.899494936611665,7.7781745930520225,6.363961030678928,
007,441,158,218,31,1,32.0,22.0,465.0,162.0,0.0,0.0,0.0,0.0,
008,465,162,32,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,660,97,220,1256,2,220.0,128.5,660.0,115.5,0.0,129.4005409571382,0.0,26.16295090390226,
009,880,185,0,1256,11,1.8181818181818181,23.363636363636363,880.0,308.6363636363636,6.030226891555272,4.522670168666453,0.0,75.32897547062846,
009,880,97,0,1344,15,1.3333333333333333,23.0,880.0,265.0,5.163977794943222,3.872983346207417,0.0,100.12492197250393,
009,880,185,0,1256,11,1.8181818181818181,23.363636363636363,880.0,308.6363636363636,6.030226891555272,4.522670168666453,0.0,75.32897547062846,
009,880,251,0,1190,8,2.5,23.875,880.0,341.125,7.0710678118654755,5.303300858899107,0.0,57.115015538823066,
010,660,134,220,22,1,220.0,22.0,660.0,134.0,0.0,0.0,0.0,0.0,
010,660,156,220,22,1,220.0,22.0,660.0,156.0,0.0,0.0,0.0,0.0,
010,660,178,220,22,1,220.0,22.0,660.0,178.0,0.0,0.0,0.0,0.0,
010,660,200,220,22,1,220.0,22.0,660.0,200.0,0.0,0.0,0.0,0.0,
010,660,222,220,22,1,220.0,22.0,660.0,222.0,0.0,0.0,0.0,0.0,
010,660,244,220,22,1,220.0,22.0,660.0,244.0,0.0,0.0,0.0,0.0,
010,660,266,220,22,1,220.0,22.0,660.0,266.0,0.0,0.0,0.0,0.0,
010,660,288,220,22,1,220.0,22.0,660.0,288.0,0.0,0.0,0.0,0.0,
010,660,310,220,22,1,220.0,22.0,660.0,310.0,0.0,0.0,0.0,0.0,
010,660,332,220,22,1,220.0,22.0,660.0,332.0,0.0,0.0,0.0,0.0,
011,660,266,220,22,1,44.0,19.0,680.0,267.0,0.0,0.0,0.0,0.0,
012,680,267,44,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,880,97,20,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,880,134,0,22,1,40.0,22.0,880.0,134.0,0.0,0.0,0.0,0.0,
013,880,156,0,22,1,40.0,22.0,880.0,156.0,0.0,0.0,0.0,0.0,
013,880,178,0,22,1,40.0,22.0,880.0,178.0,0.0,0.0,0.0,0.0,
013,880,200,0,22,1,40.0,22.0,880.0,200.0,0.0,0.0,0.0,0.0,
013,880,222,0,22,1,40.0,22.0,880.0,222.0,0.0,0.0,0.0,0.0,
013,880,244,0,22,1,40.0,22.0,880.0,244.0,0.0,0.0,0.0,0.0,
013,880,266,0,22,1,40.0,22.0,880.0,266.0,0.0,0.0,0.0,0.0,
013,880,288,0,22,1,40.0,22.0,880.0,288.0,0.0,0.0,0.0,0.0,
013,880,310,0,22,1,40.0,22.0,880.0,310.0,0.0,0.0,0.0,0.0,
013,880,332,0,22,1,40.0,22.0,880.0,332.0,0.0,0.0,0.0,0.0,
013,880,354,0,22,1,40.0,22.0,880.0,354.0,0.0,0.0,0.0,0.0,
013,880,376,0,22,1,40.0,22.0,880.0,376.0,0.0,0.0,0.0,0.0,
013,880,398,0,22,1,40.0,22.0,880.0,398.0,0.0,0.0,0.0,0.0,
013,880,420,0,22,1,40.0,22.0,880.0,420.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
