Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
002,241,2870,1420,0,1,577.0,6.0,0.0,2109.0,0.0,0.0,0.0,0.0,
003,0,2109,577,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,221,2904,1460,285,2,1420.0,127.5,241.0,2941.5,0.0,130.8147545195113,0.0,24.748737341529164,
004,0,2109,1231,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2109,800,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2109,1605,1311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2109,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,2109,1480,285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,241,2924,1420,35,2,132.0,33.0,335.5,2924.0,80.61017305526642,2.8284271247461903,133.64318164425748,0.0,
005,241,2959,1420,220,4,732.5,106.5,584.75,3040.0,793.8566201357354,87.68694315575154,687.5,92.37965143904798,
006,241,2959,1420,220,2,1862.0,210.0,120.5,2534.0,625.0823945689081,14.142135623730951,170.41273426595797,601.0407640085654,
006,241,3014,45,100,1,13.0,22.0,255.0,3053.0,0.0,0.0,0.0,0.0,
006,1616,3014,45,100,1,13.0,22.0,1635.0,3053.0,0.0,0.0,0.0,0.0,
006,241,3173,1420,6,1,1420.0,0.0,241.0,3175.0,0.0,0.0,0.0,0.0,
007,241,2959,2304,200,11,200.0909090909091,200.0,1277.6363636363637,2959.0,50.44889403238598,0.0,719.8018161587636,0.0,
007,0,2109,1420,220,1,0.0,0.0,0.0,2109.0,0.0,0.0,0.0,0.0,
008,241,2959,221,200,1,221.0,200.0,241.0,2959.0,0.0,0.0,0.0,0.0,
008,472,2959,160,200,1,160.0,200.0,472.0,2959.0,0.0,0.0,0.0,0.0,
008,642,2959,182,200,1,182.0,200.0,642.0,2959.0,0.0,0.0,0.0,0.0,
008,834,2959,160,200,2,156.0,115.5,836.0,3040.0,5.656854249492381,119.50104602052653,2.8284271247461903,114.5512985522207,
008,1004,2959,145,200,1,145.0,200.0,1004.0,2959.0,0.0,0.0,0.0,0.0,
008,1159,2959,270,200,1,270.0,196.0,1159.0,2961.0,0.0,0.0,0.0,0.0,
008,1439,2959,270,200,1,270.0,182.0,1439.0,2968.0,0.0,0.0,0.0,0.0,
008,1722,2959,208,200,1,208.0,200.0,1722.0,2959.0,0.0,0.0,0.0,0.0,
008,1940,2959,270,200,1,270.0,156.0,1940.0,2981.0,0.0,0.0,0.0,0.0,
008,2220,2959,151,200,1,151.0,200.0,2220.0,2959.0,0.0,0.0,0.0,0.0,
008,2381,2959,164,200,1,164.0,200.0,2381.0,2959.0,0.0,0.0,0.0,0.0,
009,834,2959,160,200,1,160.0,200.0,834.0,2959.0,0.0,0.0,0.0,0.0,
009,838,3121,152,31,1,150.0,29.0,839.0,3122.0,0.0,0.0,0.0,0.0,
010,834,2959,160,200,1,160.0,200.0,834.0,2959.0,0.0,0.0,0.0,0.0,
011,834,2959,160,200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,255,3053,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,1635,3053,13,22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
