Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,1348,1192,122,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,48,1903,2048,1,1903.0,2048.0,0.0,48.0,0.0,0.0,0.0,0.0,
003,0,48,1903,2048,2,1903.0,1071.5,0.0,609.0,0.0,1380.9795436573272,0.0,793.3738084913064,
004,0,1170,1903,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,48,1903,2048,3,1268.6666666666667,682.6666666666666,0.0,937.3333333333334,1098.6975622678578,789.3379082074631,0.0,798.8299777382753,
005,0,1170,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,48,1903,1547,2,1891.0,773.5,6.0,399.5,16.97056274847714,98.2878425849301,8.48528137423857,497.0960671741429,
005,0,1594,1903,501,1,1903.0,502.0,0.0,1594.0,0.0,0.0,0.0,0.0,
006,0,48,1903,704,3,1903.0,234.66666666666666,0.0,161.0,0.0,203.6426608874804,0.0,195.72174125528312,
006,12,751,1879,843,3,1268.6666666666667,281.0,0.0,1171.6666666666667,1098.6975622678578,486.7062769268545,0.0,421.50247132529756,
007,0,48,1903,0,1,1903.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,
007,0,48,1903,339,1,1903.0,339.0,0.0,48.0,0.0,0.0,0.0,0.0,
007,0,387,1903,365,1,1903.0,365.0,0.0,387.0,0.0,0.0,0.0,0.0,
008,0,48,1903,339,1,1903.0,339.0,0.0,48.0,0.0,0.0,0.0,0.0,
009,0,48,1903,339,1,1903.0,339.0,0.0,48.0,0.0,0.0,0.0,0.0,
010,0,48,1903,339,1,1903.0,339.0,0.0,48.0,0.0,0.0,0.0,0.0,
011,0,48,1903,339,2,1819.0,179.0,0.0,609.0,118.79393923933998,226.27416997969522,0.0,793.3738084913064,
012,0,1170,1735,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,48,1903,339,1,1903.0,339.0,0.0,48.0,0.0,0.0,0.0,0.0,
013,0,48,1903,339,4,996.5,254.25,453.0,126.75,1046.7360380407915,153.91637339802415,666.0545523203535,157.5,
