Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
001,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
004,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
005,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
009,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,311,133,520,546,5,206.2,195.8,293.8,236.2,115.6987467520716,324.66860026802715,289.65962783929695,268.2949869080673,
011,831,133,260,546,1,260.0,546.0,831.0,133.0,0.0,0.0,0.0,0.0,
012,0,0,275,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
012,311,149,252,771,2,252.0,385.5,311.0,149.0,0.0,497.0960671741429,0.0,0.0,
012,579,438,252,123,2,252.0,62.0,579.0,455.0,0.0,39.59797974644666,0.0,24.041630560342615,
012,579,594,252,34,1,252.0,34.0,579.0,594.0,0.0,0.0,0.0,0.0,
013,311,149,252,34,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
013,311,149,252,737,1,245.0,737.0,311.0,149.0,0.0,0.0,0.0,0.0,
014,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
015,311,149,245,737,7,181.71428571428572,116.71428571428571,254.28571428571428,118.42857142857143,93.4446614949445,107.02447428153101,261.81909421437945,123.69836585131476,
016,0,0,126,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
016,311,182,245,297,2,245.0,148.5,311.0,197.0,0.0,167.58430714121175,0.0,21.213203435596427,
016,311,149,245,210,2,245.0,105.5,311.0,314.0,0.0,106.77312395916867,0.0,233.3452377915607,
016,579,176,245,146,2,245.0,73.0,579.0,191.0,0.0,60.81118318204309,0.0,21.213203435596427,
016,579,322,245,84,2,245.0,42.0,579.0,337.0,0.0,16.97056274847714,0.0,21.213203435596427,
016,0,0,166,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,311,182,245,30,1,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,311,212,245,267,1,245.0,267.0,311.0,212.0,0.0,0.0,0.0,0.0,
018,0,0,9,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
019,311,212,245,267,10,219.9,31.7,248.8,265.7,77.28798958009799,12.454807193297784,131.1291136416488,158.35687544277954,
