Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
001,356,1536,224,84,3,137.0,32.0,422.3333333333333,1545.6666666666667,101.82828683622247,27.073972741361768,114.89270356873553,9.865765724632494,
002,555,1539,25,20,1,18.0,18.0,562.0,1539.0,0.0,0.0,0.0,0.0,
002,356,1541,162,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
002,356,1557,224,63,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
003,562,1539,18,18,2,33.0,12.0,573.5,1541.5,29.698484809834994,2.8284271247461903,10.606601717798213,0.7071067811865476,
004,566,1541,12,14,1,10.0,13.0,567.0,1541.0,0.0,0.0,0.0,0.0,
004,581,1542,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
008,610,1268,224,364,2,224.0,164.5,610.0,1400.5,0.0,120.91525958289962,0.0,187.3832970144351,
009,610,1268,224,250,4,141.0,63.0,659.75,1378.0,99.55567956341483,55.63571994081979,99.5,73.7744309816529,
009,610,1533,224,79,2,224.0,36.0,610.0,1554.5,0.0,0.0,0.0,30.405591591021544,
010,809,1408,25,20,1,18.0,18.0,816.0,1408.0,0.0,0.0,0.0,0.0,
010,610,1268,224,127,1,224.0,127.0,610.0,1268.0,0.0,0.0,0.0,0.0,
010,610,1410,91,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
010,610,1426,224,92,2,0.0,13.0,394.5,957.5,0.0,18.384776310850235,557.907250356186,724.7844507162113,
011,816,1408,18,18,2,33.0,12.0,827.5,1410.5,29.698484809834994,2.8284271247461903,10.606601717798213,0.7071067811865476,
012,820,1410,12,14,1,10.0,13.0,821.0,1410.0,0.0,0.0,0.0,0.0,
012,835,1411,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
014,610,1268,224,127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,789,1470,0,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
017,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
018,610,1533,224,36,1,224.0,36.0,610.0,1533.0,0.0,0.0,0.0,0.0,
018,610,1576,224,36,1,224.0,36.0,610.0,1576.0,0.0,0.0,0.0,0.0,
019,610,1533,224,36,1,184.0,36.0,622.0,1533.0,0.0,0.0,0.0,0.0,
020,622,1533,184,36,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
021,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
022,610,1576,224,36,1,176.0,36.0,622.0,1576.0,0.0,0.0,0.0,0.0,
023,622,1576,176,36,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
024,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
