Widget number,Position X,Position Y,Width,Height,Number of Child Nodes,AverageWidth,AverageHeight,Average posX,Average posY,DeviationWidth, DeviationHeight, DeviationX, DeviationY
000,610,687,224,36,1,164.0,36.0,622.0,687.0,0.0,0.0,0.0,0.0,
001,622,687,164,36,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
002,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
003,610,730,224,36,1,178.0,36.0,622.0,730.0,0.0,0.0,0.0,0.0,
004,622,730,178,36,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
005,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
006,610,807,224,84,3,124.33333333333333,32.0,676.3333333333334,816.6666666666666,99.5004187595878,27.073972741361768,114.89270356873553,9.865765724632496,
007,809,810,25,20,1,75.0,18.0,759.0,810.0,0.0,0.0,0.0,0.0,
007,610,812,124,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
007,610,828,224,63,1,0.0,0.0,0.0,445.0,0.0,0.0,0.0,0.0,
008,759,810,75,18,2,32.5,11.5,771.5,813.5,30.405591591021544,2.1213203435596424,10.606601717798213,0.7071067811865476,
009,764,813,11,13,1,9.0,12.0,765.0,813.0,0.0,0.0,0.0,0.0,
009,779,814,54,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
011,0,445,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
